Date,Centre_Name,Commodity_Name,Price
21-06-2007,T.PURAM,Potato,18
22-06-2007,T.PURAM,Potato,18
25-06-2007,T.PURAM,Potato,18
26-06-2007,T.PURAM,Potato,18
27-06-2007,T.PURAM,Potato,18
28-06-2007,T.PURAM,Potato,18
29-06-2007,T.PURAM,Potato,18
02-07-2007,T.PURAM,Potato,18
03-07-2007,T.PURAM,Potato,18
04-07-2007,T.PURAM,Potato,18
05-07-2007,T.PURAM,Potato,18
06-07-2007,T.PURAM,Potato,18
09-07-2007,T.PURAM,Potato,18
10-07-2007,T.PURAM,Potato,18
11-07-2007,T.PURAM,Potato,18
12-07-2007,T.PURAM,Potato,20
13-07-2007,T.PURAM,Potato,20
16-07-2007,T.PURAM,Potato,20
17-07-2007,T.PURAM,Potato,19
18-07-2007,T.PURAM,Potato,19
19-07-2007,T.PURAM,Potato,19
20-07-2007,T.PURAM,Potato,19
23-07-2007,T.PURAM,Potato,19
24-07-2007,T.PURAM,Potato,19
25-07-2007,T.PURAM,Potato,19
26-07-2007,T.PURAM,Potato,19
27-07-2007,T.PURAM,Potato,19
30-07-2007,T.PURAM,Potato,19
31-07-2007,T.PURAM,Potato,19
01-08-2007,T.PURAM,Potato,19
02-08-2007,T.PURAM,Potato,19
03-08-2007,T.PURAM,Potato,18
06-08-2007,T.PURAM,Potato,17
07-08-2007,T.PURAM,Potato,17
08-08-2007,T.PURAM,Potato,17
09-08-2007,T.PURAM,Potato,17
10-08-2007,T.PURAM,Potato,17
13-08-2007,T.PURAM,Potato,17
14-08-2007,T.PURAM,Potato,17
16-08-2007,T.PURAM,Potato,17
17-08-2007,T.PURAM,Potato,17
20-08-2007,T.PURAM,Potato,17
21-08-2007,T.PURAM,Potato,17
22-08-2007,T.PURAM,Potato,17
23-08-2007,T.PURAM,Potato,17
24-08-2007,T.PURAM,Potato,17
27-08-2007,T.PURAM,Potato,17
28-08-2007,T.PURAM,Potato,17
29-08-2007,T.PURAM,Potato,17
30-08-2007,T.PURAM,Potato,17
31-08-2007,T.PURAM,Potato,17
03-09-2007,T.PURAM,Potato,17
05-09-2007,T.PURAM,Potato,17
06-09-2007,T.PURAM,Potato,17
07-09-2007,T.PURAM,Potato,17
10-09-2007,T.PURAM,Potato,17
11-09-2007,T.PURAM,Potato,17
12-09-2007,T.PURAM,Potato,12
13-09-2007,T.PURAM,Potato,12
14-09-2007,T.PURAM,Potato,12
17-09-2007,T.PURAM,Potato,12
18-09-2007,T.PURAM,Potato,12
19-09-2007,T.PURAM,Potato,12
20-09-2007,T.PURAM,Potato,16
21-09-2007,T.PURAM,Potato,16
24-09-2007,T.PURAM,Potato,16
25-09-2007,T.PURAM,Potato,16
26-09-2007,T.PURAM,Potato,16
27-09-2007,T.PURAM,Potato,16
28-09-2007,T.PURAM,Potato,16
01-10-2007,T.PURAM,Potato,16
03-10-2007,T.PURAM,Potato,16
04-10-2007,T.PURAM,Potato,16
05-10-2007,T.PURAM,Potato,16
08-10-2007,T.PURAM,Potato,16
09-10-2007,T.PURAM,Potato,16
10-10-2007,T.PURAM,Potato,16
11-10-2007,T.PURAM,Potato,16
12-10-2007,T.PURAM,Potato,16
15-10-2007,T.PURAM,Potato,16
16-10-2007,T.PURAM,Potato,16
17-10-2007,T.PURAM,Potato,16
18-10-2007,T.PURAM,Potato,16
19-10-2007,T.PURAM,Potato,16
22-10-2007,T.PURAM,Potato,16
23-10-2007,T.PURAM,Potato,16
24-10-2007,T.PURAM,Potato,16
25-10-2007,T.PURAM,Potato,16
26-10-2007,T.PURAM,Potato,16
29-10-2007,T.PURAM,Potato,16
30-10-2007,T.PURAM,Potato,16
31-10-2007,T.PURAM,Potato,16
01-11-2007,T.PURAM,Potato,16
02-11-2007,T.PURAM,Potato,16
05-11-2007,T.PURAM,Potato,21
06-11-2007,T.PURAM,Potato,21
07-11-2007,T.PURAM,Potato,21
08-11-2007,T.PURAM,Potato,21
12-11-2007,T.PURAM,Potato,21
13-11-2007,T.PURAM,Potato,21
14-11-2007,T.PURAM,Potato,21
15-11-2007,T.PURAM,Potato,21
16-11-2007,T.PURAM,Potato,21
19-11-2007,T.PURAM,Potato,21
20-11-2007,T.PURAM,Potato,21
21-11-2007,T.PURAM,Potato,21
22-11-2007,T.PURAM,Potato,19
23-11-2007,T.PURAM,Potato,19
26-11-2007,T.PURAM,Potato,19
27-11-2007,T.PURAM,Potato,19
28-11-2007,T.PURAM,Potato,19
29-11-2007,T.PURAM,Potato,19
30-11-2007,T.PURAM,Potato,19
03-12-2007,T.PURAM,Potato,19
04-12-2007,T.PURAM,Potato,17
05-12-2007,T.PURAM,Potato,17
06-12-2007,T.PURAM,Potato,17
07-12-2007,T.PURAM,Potato,17
10-12-2007,T.PURAM,Potato,17
11-12-2007,T.PURAM,Potato,17
12-12-2007,T.PURAM,Potato,17
13-12-2007,T.PURAM,Potato,17
14-12-2007,T.PURAM,Potato,17
17-12-2007,T.PURAM,Potato,17
18-12-2007,T.PURAM,Potato,17
19-12-2007,T.PURAM,Potato,17
20-12-2007,T.PURAM,Potato,17
24-12-2007,T.PURAM,Potato,17
26-12-2007,T.PURAM,Potato,17
27-12-2007,T.PURAM,Potato,17
28-12-2007,T.PURAM,Potato,17
31-12-2007,T.PURAM,Potato,17
01-01-2008,T.PURAM,Potato,17
02-01-2008,T.PURAM,Potato,17
03-01-2008,T.PURAM,Potato,17
04-01-2008,T.PURAM,Potato,17
07-01-2008,T.PURAM,Potato,17
08-01-2008,T.PURAM,Potato,17
09-01-2008,T.PURAM,Potato,16
10-01-2008,T.PURAM,Potato,16
11-01-2008,T.PURAM,Potato,16
14-01-2008,T.PURAM,Potato,16
15-01-2008,T.PURAM,Potato,16
16-01-2008,T.PURAM,Potato,16
17-01-2008,T.PURAM,Potato,16
18-01-2008,T.PURAM,Potato,16
21-01-2008,T.PURAM,Potato,16
22-01-2008,T.PURAM,Potato,16
23-01-2008,T.PURAM,Potato,16
24-01-2008,T.PURAM,Potato,16
25-01-2008,T.PURAM,Potato,16
28-01-2008,T.PURAM,Potato,16
29-01-2008,T.PURAM,Potato,16
30-01-2008,T.PURAM,Potato,16
31-01-2008,T.PURAM,Potato,16
01-02-2008,T.PURAM,Potato,16
04-02-2008,T.PURAM,Potato,16
05-02-2008,T.PURAM,Potato,16
06-02-2008,T.PURAM,Potato,16
07-02-2008,T.PURAM,Potato,16
08-02-2008,T.PURAM,Potato,16
11-02-2008,T.PURAM,Potato,16
12-02-2008,T.PURAM,Potato,16
13-02-2008,T.PURAM,Potato,16
14-02-2008,T.PURAM,Potato,15
15-02-2008,T.PURAM,Potato,15
18-02-2008,T.PURAM,Potato,15
19-02-2008,T.PURAM,Potato,15
20-02-2008,T.PURAM,Potato,15
21-02-2008,T.PURAM,Potato,15
22-02-2008,T.PURAM,Potato,15
25-02-2008,T.PURAM,Potato,15
26-02-2008,T.PURAM,Potato,15
27-02-2008,T.PURAM,Potato,15
28-02-2008,T.PURAM,Potato,15
29-02-2008,T.PURAM,Potato,15
03-03-2008,T.PURAM,Potato,15
04-03-2008,T.PURAM,Potato,15
05-03-2008,T.PURAM,Potato,15
07-03-2008,T.PURAM,Potato,13
10-03-2008,T.PURAM,Potato,13
11-03-2008,T.PURAM,Potato,13
12-03-2008,T.PURAM,Potato,11
13-03-2008,T.PURAM,Potato,11
14-03-2008,T.PURAM,Potato,11
17-03-2008,T.PURAM,Potato,11
18-03-2008,T.PURAM,Potato,11
19-03-2008,T.PURAM,Potato,11
20-03-2008,T.PURAM,Potato,11
24-03-2008,T.PURAM,Potato,11
25-03-2008,T.PURAM,Potato,11
26-03-2008,T.PURAM,Potato,12
27-03-2008,T.PURAM,Potato,12
28-03-2008,T.PURAM,Potato,12
31-03-2008,T.PURAM,Potato,12
01-04-2008,T.PURAM,Potato,12
02-04-2008,T.PURAM,Potato,12
03-04-2008,T.PURAM,Potato,12
04-04-2008,T.PURAM,Potato,12
07-04-2008,T.PURAM,Potato,12
08-04-2008,T.PURAM,Potato,12
09-04-2008,T.PURAM,Potato,12
10-04-2008,T.PURAM,Potato,12
11-04-2008,T.PURAM,Potato,12
15-04-2008,T.PURAM,Potato,12
16-04-2008,T.PURAM,Potato,12
17-04-2008,T.PURAM,Potato,12
21-04-2008,T.PURAM,Potato,12
22-04-2008,T.PURAM,Potato,12
23-04-2008,T.PURAM,Potato,12
24-04-2008,T.PURAM,Potato,12
25-04-2008,T.PURAM,Potato,12
28-04-2008,T.PURAM,Potato,12
29-04-2008,T.PURAM,Potato,11
30-04-2008,T.PURAM,Potato,11
01-05-2008,T.PURAM,Potato,11
02-05-2008,T.PURAM,Potato,11
05-05-2008,T.PURAM,Potato,11
06-05-2008,T.PURAM,Potato,11
07-05-2008,T.PURAM,Potato,12
08-05-2008,T.PURAM,Potato,12
09-05-2008,T.PURAM,Potato,12
12-05-2008,T.PURAM,Potato,12
13-05-2008,T.PURAM,Potato,12
14-05-2008,T.PURAM,Potato,12
15-05-2008,T.PURAM,Potato,12
16-05-2008,T.PURAM,Potato,12
19-05-2008,T.PURAM,Potato,12
21-05-2008,T.PURAM,Potato,12
22-05-2008,T.PURAM,Potato,12
23-05-2008,T.PURAM,Potato,12
26-05-2008,T.PURAM,Potato,12
27-05-2008,T.PURAM,Potato,12
28-05-2008,T.PURAM,Potato,12
29-05-2008,T.PURAM,Potato,12
30-05-2008,T.PURAM,Potato,12
02-06-2008,T.PURAM,Potato,12
03-06-2008,T.PURAM,Potato,12
04-06-2008,T.PURAM,Potato,14
05-06-2008,T.PURAM,Potato,14
06-06-2008,T.PURAM,Potato,14
09-06-2008,T.PURAM,Potato,14
10-06-2008,T.PURAM,Potato,14
11-06-2008,T.PURAM,Potato,17
12-06-2008,T.PURAM,Potato,17
13-06-2008,T.PURAM,Potato,17
16-06-2008,T.PURAM,Potato,17
17-06-2008,T.PURAM,Potato,17
18-06-2008,T.PURAM,Potato,17
19-06-2008,T.PURAM,Potato,16
20-06-2008,T.PURAM,Potato,16
23-06-2008,T.PURAM,Potato,16
24-06-2008,T.PURAM,Potato,16
25-06-2008,T.PURAM,Potato,16
26-06-2008,T.PURAM,Potato,16
27-06-2008,T.PURAM,Potato,16
30-06-2008,T.PURAM,Potato,16
01-07-2008,T.PURAM,Potato,16
02-07-2008,T.PURAM,Potato,16
03-07-2008,T.PURAM,Potato,16
04-07-2008,T.PURAM,Potato,16
07-07-2008,T.PURAM,Potato,16
08-07-2008,T.PURAM,Potato,16
09-07-2008,T.PURAM,Potato,18
10-07-2008,T.PURAM,Potato,18
11-07-2008,T.PURAM,Potato,18
14-07-2008,T.PURAM,Potato,18
15-07-2008,T.PURAM,Potato,18
16-07-2008,T.PURAM,Potato,17
17-07-2008,T.PURAM,Potato,17
18-07-2008,T.PURAM,Potato,16
21-07-2008,T.PURAM,Potato,16
22-07-2008,T.PURAM,Potato,16
23-07-2008,T.PURAM,Potato,16
24-07-2008,T.PURAM,Potato,16
25-07-2008,T.PURAM,Potato,16
28-07-2008,T.PURAM,Potato,14
29-07-2008,T.PURAM,Potato,14
30-07-2008,T.PURAM,Potato,14
31-07-2008,T.PURAM,Potato,14
01-08-2008,T.PURAM,Potato,14
04-08-2008,T.PURAM,Potato,14
05-08-2008,T.PURAM,Potato,15
06-08-2008,T.PURAM,Potato,15
07-08-2008,T.PURAM,Potato,17
08-08-2008,T.PURAM,Potato,17
11-08-2008,T.PURAM,Potato,17
12-08-2008,T.PURAM,Potato,17
13-08-2008,T.PURAM,Potato,17
14-08-2008,T.PURAM,Potato,17
18-08-2008,T.PURAM,Potato,17
19-08-2008,T.PURAM,Potato,17
20-08-2008,T.PURAM,Potato,17
21-08-2008,T.PURAM,Potato,17
22-08-2008,T.PURAM,Potato,17
25-08-2008,T.PURAM,Potato,17
26-08-2008,T.PURAM,Potato,17
27-08-2008,T.PURAM,Potato,17
28-08-2008,T.PURAM,Potato,17
29-08-2008,T.PURAM,Potato,17
01-09-2008,T.PURAM,Potato,17
02-09-2008,T.PURAM,Potato,15
03-09-2008,T.PURAM,Potato,15
04-09-2008,T.PURAM,Potato,15
05-09-2008,T.PURAM,Potato,15
08-09-2008,T.PURAM,Potato,15
09-09-2008,T.PURAM,Potato,15
10-09-2008,T.PURAM,Potato,15
11-09-2008,T.PURAM,Potato,15
12-09-2008,T.PURAM,Potato,15
15-09-2008,T.PURAM,Potato,7
16-09-2008,T.PURAM,Potato,18
17-09-2008,T.PURAM,Potato,18
18-09-2008,T.PURAM,Potato,18
19-09-2008,T.PURAM,Potato,18
22-09-2008,T.PURAM,Potato,18
23-09-2008,T.PURAM,Potato,18
24-09-2008,T.PURAM,Potato,18
25-09-2008,T.PURAM,Potato,18
26-09-2008,T.PURAM,Potato,18
29-09-2008,T.PURAM,Potato,18
30-09-2008,T.PURAM,Potato,15
01-10-2008,T.PURAM,Potato,15
03-10-2008,T.PURAM,Potato,15
06-10-2008,T.PURAM,Potato,15
07-10-2008,T.PURAM,Potato,15
08-10-2008,T.PURAM,Potato,15
10-10-2008,T.PURAM,Potato,15
13-10-2008,T.PURAM,Potato,15
14-10-2008,T.PURAM,Potato,15
15-10-2008,T.PURAM,Potato,15
16-10-2008,T.PURAM,Potato,17
17-10-2008,T.PURAM,Potato,17
20-10-2008,T.PURAM,Potato,17
21-10-2008,T.PURAM,Potato,17
22-10-2008,T.PURAM,Potato,17
23-10-2008,T.PURAM,Potato,19
24-10-2008,T.PURAM,Potato,19
27-10-2008,T.PURAM,Potato,19
29-10-2008,T.PURAM,Potato,20
30-10-2008,T.PURAM,Potato,20
31-10-2008,T.PURAM,Potato,20
03-11-2008,T.PURAM,Potato,17
04-11-2008,T.PURAM,Potato,17
05-11-2008,T.PURAM,Potato,17
06-11-2008,T.PURAM,Potato,17
07-11-2008,T.PURAM,Potato,17
10-11-2008,T.PURAM,Potato,17
11-11-2008,T.PURAM,Potato,17
12-11-2008,T.PURAM,Potato,17
14-11-2008,T.PURAM,Potato,17
17-11-2008,T.PURAM,Potato,18
18-11-2008,T.PURAM,Potato,18
19-11-2008,T.PURAM,Potato,18
20-11-2008,T.PURAM,Potato,18
21-11-2008,T.PURAM,Potato,18
24-11-2008,T.PURAM,Potato,18
25-11-2008,T.PURAM,Potato,18
26-11-2008,T.PURAM,Potato,18
27-11-2008,T.PURAM,Potato,18
28-11-2008,T.PURAM,Potato,18
01-12-2008,T.PURAM,Potato,18
02-12-2008,T.PURAM,Potato,18
03-12-2008,T.PURAM,Potato,18
04-12-2008,T.PURAM,Potato,18
05-12-2008,T.PURAM,Potato,18
08-12-2008,T.PURAM,Potato,18
10-12-2008,T.PURAM,Potato,18
11-12-2008,T.PURAM,Potato,18
12-12-2008,T.PURAM,Potato,18
15-12-2008,T.PURAM,Potato,18
16-12-2008,T.PURAM,Potato,18
17-12-2008,T.PURAM,Potato,18
18-12-2008,T.PURAM,Potato,18
19-12-2008,T.PURAM,Potato,18
22-12-2008,T.PURAM,Potato,16
23-12-2008,T.PURAM,Potato,16
24-12-2008,T.PURAM,Potato,16
26-12-2008,T.PURAM,Potato,16
29-12-2008,T.PURAM,Potato,16
30-12-2008,T.PURAM,Potato,16
31-12-2008,T.PURAM,Potato,16
01-01-2009,T.PURAM,Potato,16
02-01-2009,T.PURAM,Potato,16
05-01-2009,T.PURAM,Potato,16
06-01-2009,T.PURAM,Potato,16
07-01-2009,T.PURAM,Potato,16
09-01-2009,T.PURAM,Potato,16
12-01-2009,T.PURAM,Potato,16
13-01-2009,T.PURAM,Potato,15
14-01-2009,T.PURAM,Potato,15
15-01-2009,T.PURAM,Potato,15
16-01-2009,T.PURAM,Potato,15
19-01-2009,T.PURAM,Potato,15
20-01-2009,T.PURAM,Potato,15
21-01-2009,T.PURAM,Potato,15
22-01-2009,T.PURAM,Potato,15
23-01-2009,T.PURAM,Potato,16
27-01-2009,T.PURAM,Potato,16
28-01-2009,T.PURAM,Potato,16
29-01-2009,T.PURAM,Potato,16
30-01-2009,T.PURAM,Potato,17
02-02-2009,T.PURAM,Potato,17
03-02-2009,T.PURAM,Potato,17
04-02-2009,T.PURAM,Potato,17
05-02-2009,T.PURAM,Potato,17
06-02-2009,T.PURAM,Potato,17
09-02-2009,T.PURAM,Potato,17
10-02-2009,T.PURAM,Potato,17
11-02-2009,T.PURAM,Potato,17
12-02-2009,T.PURAM,Potato,17
13-02-2009,T.PURAM,Potato,17
16-02-2009,T.PURAM,Potato,17
17-02-2009,T.PURAM,Potato,17
18-02-2009,T.PURAM,Potato,17
19-02-2009,T.PURAM,Potato,16
20-02-2009,T.PURAM,Potato,14
23-02-2009,T.PURAM,Potato,14
24-02-2009,T.PURAM,Potato,11
25-02-2009,T.PURAM,Potato,11
26-02-2009,T.PURAM,Potato,11
27-02-2009,T.PURAM,Potato,11
02-03-2009,T.PURAM,Potato,11
03-03-2009,T.PURAM,Potato,11
04-03-2009,T.PURAM,Potato,11
05-03-2009,T.PURAM,Potato,11
06-03-2009,T.PURAM,Potato,11
09-03-2009,T.PURAM,Potato,11
12-03-2009,T.PURAM,Potato,11
13-03-2009,T.PURAM,Potato,11
16-03-2009,T.PURAM,Potato,11
17-03-2009,T.PURAM,Potato,11
18-03-2009,T.PURAM,Potato,11
19-03-2009,T.PURAM,Potato,11
20-03-2009,T.PURAM,Potato,11
23-03-2009,T.PURAM,Potato,12
24-03-2009,T.PURAM,Potato,12
25-03-2009,T.PURAM,Potato,12
26-03-2009,T.PURAM,Potato,12
27-03-2009,T.PURAM,Potato,12
30-03-2009,T.PURAM,Potato,12
31-03-2009,T.PURAM,Potato,12
01-04-2009,T.PURAM,Potato,11
02-04-2009,T.PURAM,Potato,11
06-04-2009,T.PURAM,Potato,11
08-04-2009,T.PURAM,Potato,11
09-04-2009,T.PURAM,Potato,11
13-04-2009,T.PURAM,Potato,11
15-04-2009,T.PURAM,Potato,11
16-04-2009,T.PURAM,Potato,11
17-04-2009,T.PURAM,Potato,11
20-04-2009,T.PURAM,Potato,11
21-04-2009,T.PURAM,Potato,11
22-04-2009,T.PURAM,Potato,11
23-04-2009,T.PURAM,Potato,11
24-04-2009,T.PURAM,Potato,11
27-04-2009,T.PURAM,Potato,11
28-04-2009,T.PURAM,Potato,11
29-04-2009,T.PURAM,Potato,11
30-04-2009,T.PURAM,Potato,11
01-05-2009,T.PURAM,Potato,11
04-05-2009,T.PURAM,Potato,11
05-05-2009,T.PURAM,Potato,11
06-05-2009,T.PURAM,Potato,11
08-05-2009,T.PURAM,Potato,11
11-05-2009,T.PURAM,Potato,11
12-05-2009,T.PURAM,Potato,11
13-05-2009,T.PURAM,Potato,13
14-05-2009,T.PURAM,Potato,13
15-05-2009,T.PURAM,Potato,13
18-05-2009,T.PURAM,Potato,15
19-05-2009,T.PURAM,Potato,17
20-05-2009,T.PURAM,Potato,17
21-05-2009,T.PURAM,Potato,17
22-05-2009,T.PURAM,Potato,17
25-05-2009,T.PURAM,Potato,17
26-05-2009,T.PURAM,Potato,17
27-05-2009,T.PURAM,Potato,21
28-05-2009,T.PURAM,Potato,21
29-05-2009,T.PURAM,Potato,21
01-06-2009,T.PURAM,Potato,21
02-06-2009,T.PURAM,Potato,21
03-06-2009,T.PURAM,Potato,21
04-06-2009,T.PURAM,Potato,21
05-06-2009,T.PURAM,Potato,21
08-06-2009,T.PURAM,Potato,21
09-06-2009,T.PURAM,Potato,21
10-06-2009,T.PURAM,Potato,21
11-06-2009,T.PURAM,Potato,21
12-06-2009,T.PURAM,Potato,21
15-06-2009,T.PURAM,Potato,21
16-06-2009,T.PURAM,Potato,21
17-06-2009,T.PURAM,Potato,23
18-06-2009,T.PURAM,Potato,23
19-06-2009,T.PURAM,Potato,23
22-06-2009,T.PURAM,Potato,23
23-06-2009,T.PURAM,Potato,23
24-06-2009,T.PURAM,Potato,22
25-06-2009,T.PURAM,Potato,22
26-06-2009,T.PURAM,Potato,22
29-06-2009,T.PURAM,Potato,22
30-06-2009,T.PURAM,Potato,22
01-07-2009,T.PURAM,Potato,22
02-07-2009,T.PURAM,Potato,22
03-07-2009,T.PURAM,Potato,22
06-07-2009,T.PURAM,Potato,22
07-07-2009,T.PURAM,Potato,22
08-07-2009,T.PURAM,Potato,22
09-07-2009,T.PURAM,Potato,22
10-07-2009,T.PURAM,Potato,22
13-07-2009,T.PURAM,Potato,22
14-07-2009,T.PURAM,Potato,22
15-07-2009,T.PURAM,Potato,22
16-07-2009,T.PURAM,Potato,22
17-07-2009,T.PURAM,Potato,22
20-07-2009,T.PURAM,Potato,22
21-07-2009,T.PURAM,Potato,22
22-07-2009,T.PURAM,Potato,22
23-07-2009,T.PURAM,Potato,22
24-07-2009,T.PURAM,Potato,22
27-07-2009,T.PURAM,Potato,22
28-07-2009,T.PURAM,Potato,22
29-07-2009,T.PURAM,Potato,23
30-07-2009,T.PURAM,Potato,23
31-07-2009,T.PURAM,Potato,22
03-08-2009,T.PURAM,Potato,22
04-08-2009,T.PURAM,Potato,22
05-08-2009,T.PURAM,Potato,22
06-08-2009,T.PURAM,Potato,22
07-08-2009,T.PURAM,Potato,22
10-08-2009,T.PURAM,Potato,22
11-08-2009,T.PURAM,Potato,22
12-08-2009,T.PURAM,Potato,22
13-08-2009,T.PURAM,Potato,22
17-08-2009,T.PURAM,Potato,22
18-08-2009,T.PURAM,Potato,22
19-08-2009,T.PURAM,Potato,22
20-08-2009,T.PURAM,Potato,22
21-08-2009,T.PURAM,Potato,22
24-08-2009,T.PURAM,Potato,22
25-08-2009,T.PURAM,Potato,22
26-08-2009,T.PURAM,Potato,22
27-08-2009,T.PURAM,Potato,22
28-08-2009,T.PURAM,Potato,22
31-08-2009,T.PURAM,Potato,22
01-09-2009,T.PURAM,Potato,23
02-09-2009,T.PURAM,Potato,23
03-09-2009,T.PURAM,Potato,23
04-09-2009,T.PURAM,Potato,23
07-09-2009,T.PURAM,Potato,26
08-09-2009,T.PURAM,Potato,26
09-09-2009,T.PURAM,Potato,26
10-09-2009,T.PURAM,Potato,26
11-09-2009,T.PURAM,Potato,26
14-09-2009,T.PURAM,Potato,26
15-09-2009,T.PURAM,Potato,26
16-09-2009,T.PURAM,Potato,26
17-09-2009,T.PURAM,Potato,26
18-09-2009,T.PURAM,Potato,25
22-09-2009,T.PURAM,Potato,25
23-09-2009,T.PURAM,Potato,25
24-09-2009,T.PURAM,Potato,25
25-09-2009,T.PURAM,Potato,25
29-09-2009,T.PURAM,Potato,26
30-09-2009,T.PURAM,Potato,26
01-10-2009,T.PURAM,Potato,26
05-10-2009,T.PURAM,Potato,26
06-10-2009,T.PURAM,Potato,26
07-10-2009,T.PURAM,Potato,26
08-10-2009,T.PURAM,Potato,26
09-10-2009,T.PURAM,Potato,28
12-10-2009,T.PURAM,Potato,26
13-10-2009,T.PURAM,Potato,28
14-10-2009,T.PURAM,Potato,28
15-10-2009,T.PURAM,Potato,28
16-10-2009,T.PURAM,Potato,28
19-10-2009,T.PURAM,Potato,28
20-10-2009,T.PURAM,Potato,28
21-10-2009,T.PURAM,Potato,28
22-10-2009,T.PURAM,Potato,28
23-10-2009,T.PURAM,Potato,28
26-10-2009,T.PURAM,Potato,28
27-10-2009,T.PURAM,Potato,31
28-10-2009,T.PURAM,Potato,31
29-10-2009,T.PURAM,Potato,31
30-10-2009,T.PURAM,Potato,31
03-11-2009,T.PURAM,Potato,31
04-11-2009,T.PURAM,Potato,31
05-11-2009,T.PURAM,Potato,31
06-11-2009,T.PURAM,Potato,31
09-11-2009,T.PURAM,Potato,31
10-11-2009,T.PURAM,Potato,31
11-11-2009,T.PURAM,Potato,31
12-11-2009,T.PURAM,Potato,31
13-11-2009,T.PURAM,Potato,31
16-11-2009,T.PURAM,Potato,31
17-11-2009,T.PURAM,Potato,31
18-11-2009,T.PURAM,Potato,31
19-11-2009,T.PURAM,Potato,31
20-11-2009,T.PURAM,Potato,31
23-11-2009,T.PURAM,Potato,31
24-11-2009,T.PURAM,Potato,31
25-11-2009,T.PURAM,Potato,31
26-11-2009,T.PURAM,Potato,31
27-11-2009,T.PURAM,Potato,31
30-11-2009,T.PURAM,Potato,31
01-12-2009,T.PURAM,Potato,31
02-12-2009,T.PURAM,Potato,31
03-12-2009,T.PURAM,Potato,31
04-12-2009,T.PURAM,Potato,31
07-12-2009,T.PURAM,Potato,31
08-12-2009,T.PURAM,Potato,27
09-12-2009,T.PURAM,Potato,27
10-12-2009,T.PURAM,Potato,27
11-12-2009,T.PURAM,Potato,27
14-12-2009,T.PURAM,Potato,27
15-12-2009,T.PURAM,Potato,27
16-12-2009,T.PURAM,Potato,27
17-12-2009,T.PURAM,Potato,27
18-12-2009,T.PURAM,Potato,27
21-12-2009,T.PURAM,Potato,26
22-12-2009,T.PURAM,Potato,26
23-12-2009,T.PURAM,Potato,26
24-12-2009,T.PURAM,Potato,26
29-12-2009,T.PURAM,Potato,26
30-12-2009,T.PURAM,Potato,26
31-12-2009,T.PURAM,Potato,26
01-01-2010,T.PURAM,Potato,26
04-01-2010,T.PURAM,Potato,26
05-01-2010,T.PURAM,Potato,26
06-01-2010,T.PURAM,Potato,26
07-01-2010,T.PURAM,Potato,26
08-01-2010,T.PURAM,Potato,26
11-01-2010,T.PURAM,Potato,26
12-01-2010,T.PURAM,Potato,26
13-01-2010,T.PURAM,Potato,26
14-01-2010,T.PURAM,Potato,26
15-01-2010,T.PURAM,Potato,26
18-01-2010,T.PURAM,Potato,26
19-01-2010,T.PURAM,Potato,26
20-01-2010,T.PURAM,Potato,26
21-01-2010,T.PURAM,Potato,26
22-01-2010,T.PURAM,Potato,20
25-01-2010,T.PURAM,Potato,20
27-01-2010,T.PURAM,Potato,20
28-01-2010,T.PURAM,Potato,20
29-01-2010,T.PURAM,Potato,20
01-02-2010,T.PURAM,Potato,20
02-02-2010,T.PURAM,Potato,18
03-02-2010,T.PURAM,Potato,18
04-02-2010,T.PURAM,Potato,18
05-02-2010,T.PURAM,Potato,18
08-02-2010,T.PURAM,Potato,18
09-02-2010,T.PURAM,Potato,16
10-02-2010,T.PURAM,Potato,16
11-02-2010,T.PURAM,Potato,16
12-02-2010,T.PURAM,Potato,16
15-02-2010,T.PURAM,Potato,28
16-02-2010,T.PURAM,Potato,28
17-02-2010,T.PURAM,Potato,28
18-02-2010,T.PURAM,Potato,28
19-02-2010,T.PURAM,Potato,28
22-02-2010,T.PURAM,Potato,28
23-02-2010,T.PURAM,Potato,28
24-02-2010,T.PURAM,Potato,28
25-02-2010,T.PURAM,Potato,28
26-02-2010,T.PURAM,Potato,28
02-03-2010,T.PURAM,Potato,28
03-03-2010,T.PURAM,Potato,28
04-03-2010,T.PURAM,Potato,28
05-03-2010,T.PURAM,Potato,28
08-03-2010,T.PURAM,Potato,24
09-03-2010,T.PURAM,Potato,24
10-03-2010,T.PURAM,Potato,24
11-03-2010,T.PURAM,Potato,24
12-03-2010,T.PURAM,Potato,24
15-03-2010,T.PURAM,Potato,NA
16-03-2010,T.PURAM,Potato,21
17-03-2010,T.PURAM,Potato,21
18-03-2010,T.PURAM,Potato,21
19-03-2010,T.PURAM,Potato,21
22-03-2010,T.PURAM,Potato,20
23-03-2010,T.PURAM,Potato,20
25-03-2010,T.PURAM,Potato,20
26-03-2010,T.PURAM,Potato,NA
29-03-2010,T.PURAM,Potato,20
30-03-2010,T.PURAM,Potato,20
31-03-2010,T.PURAM,Potato,20
01-04-2010,T.PURAM,Potato,20
05-04-2010,T.PURAM,Potato,20
06-04-2010,T.PURAM,Potato,20
07-04-2010,T.PURAM,Potato,20
08-04-2010,T.PURAM,Potato,20
09-04-2010,T.PURAM,Potato,20
12-04-2010,T.PURAM,Potato,20
13-04-2010,T.PURAM,Potato,20
15-04-2010,T.PURAM,Potato,20
16-04-2010,T.PURAM,Potato,20
